screen_or_member	domain	role	static_actions_api_state_signals	backend/payment/journey_status	gap_or_required_test
src/screens/shared/RegistrationSuccess.tsx	pharmacy/orders	ui/screen	52: /** Download the signed partnership contract PDF (only when admin granted visibility). */ || 53: const downloadContract = async () => { || 72: else show(AR ? 'تعذر تحميل العقد' : 'Could not download the contract', 'error'); || 85: {AR ? 'تم إرسال طلبك بنجاح!' : 'Application Submitted!'} || 103: onPress={handleSendOtp} || 129: onPress={handleVerify} || 151: onPress={downloadContract} || 158: {AR ? 'تحميل عقد الشراكة الموقّع' : 'Download Signed Partnership Contract'} || 165: onPress={() => { || 5: import client from '../../api/client'; || 6: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 6: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 16: const [otpSent, setOtpSent] = useState(false); || 17: const [otp, setOtp] = useState(''); || 21: const handleSendOtp = async () => { || 25: await sendEmailOtp(email); || 26: setOtpSent(true); || 34: if (!otp || otp.length < 6) { || 40: const ok = await verifyEmailOtp(email || '', otp); || 52: /** Download the signed partnership contract PDF (only when admin granted visibility). */ || 61: const perm = await LegacyFS.StorageAccessFramework.requestDirectoryPermissionsAsync(); || 71: if (st === 403) show(AR ? 'العقد غير متاح بعد — يمكن للإدارة إتاحته لك من لوحة المراجعة' : 'Contract not shared yet — admin can enable it from the review panel', 'error'); || 89: {AR ? 'طلبك قيد المراجعة حالياً من قبل الإدارة. سيتم إشعارك فور الموافقة.' : 'Your application is under review by admin. You will be notified upon approval.'} || 1: import React, { useState } from 'react';	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/LiveKitRoomProvider.tsx	pharmacy/orders	ui/screen	"9: route: { params: { roomId: string } }; || 19: navigation.goBack(); || 31: <TouchableOpacity style={[styles.btn, { backgroundColor: theme.red }]} onPress={handleEndCall}> || 39: export const LiveKitRoomProvider = ({ route, navigation }: LiveKitRoomProviderProps) => { || 40: const { roomId } = route.params; || 47: const res = await apiFetch(`/calls/${roomId}/join`, { method: 'POST' }); || 42: const [token, setToken] = useState<string | null>(null); || 45: const fetchToken = async () => { || 48: setToken(res.token); || 50: // Token fetch failed — room join will gracefully timeout || 53: fetchToken(); || 56: if (!token) return <View style={styles.center}><ActivityIndicator size=""large"" /></View>; || 61: token={token} || 2: import React, { useState, useEffect } from 'react'; || 42: const [token, setToken] = useState<string | null>(null); || 50: // Token fetch failed — room join will gracefully timeout || 49: } catch (err) { || 50: // Token fetch failed — room join will gracefully timeout"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/RealScreens.tsx	pharmacy/orders	ui/screen	"8: // 1. REVIEWS AND RATINGS SCREEN || 9: export function ReviewsAndRatingsScreen({ onBack }: { onBack: () => void }) { || 73: <NBtn label={AR ? 'إرسال الرد' : 'Send'} size=""sm"" onPress={() => handleReply(rev.id)} /> || 74: <NBtn label={AR ? 'إلغاء' : 'Cancel'} size=""sm"" variant=""outline"" onPress={() => setSelectedId(null)} /> || 78: <TouchableOpacity onPress={() => { setSelectedId(rev.id); setReplyText(''); }}> || 91: // 2. WORKING HOURS EDITOR SCREEN || 102: export function WorkingHoursEditorScreen({ onBack }: { onBack: () => void }) { || 165: show(typeof msg === 'string' ? msg : (AR ? 'تعذر حفظ أوقات العمل — تحقق من الاتصال وحاول مجدداً' : 'Could not save working hours — check connection and retry'), 'error'); || 188: actionLabel={AR ? 'إعادة المحاولة' : 'Retry'} || 217: <NBtn label={AR ? 'حفظ جدول العمل' : 'Save Working Hours'} onPress={handleSave} loading={saving} disabled={saving} style={{ marginTop: SP.md }} /> || 224: // 3. SECURITY & 2FA MANAGEMENT SCREEN || 225: export function SecurityManagementScreen({ onBack }: { onBack: () => void }) { || 6: import client from '../../api/client'; || 313: client.get('/provider/notifications') || 260: {AR ? 'إرسال رمز تحقق OTP إلى جوالك عند تسجيل الدخول' : 'Send OTP code on login'} || 1: import React, { useState, useEffect, useCallback } from 'react'; || 4: import { NHeader, NCard, NBtn, NInput, NBadge, NScroll, NEmpty } from '../../components/ui'; || 14: const [reviews, setReviews] = useState<any[]>([]); || 15: const [replyText, setReplyText] = useState(''); || 16: const [selectedId, setSelectedId] = useState<string | null>(null); || 28: show(AR ? 'تم إرسال الرد بنجاح' : 'Reply sent successfully', 'success'); || 33: show(AR ? 'تعذر إرسال الرد' : 'Failed to send reply', 'error'); || 74: <NBtn label={AR ? 'إلغاء' : 'Cancel'} size=""sm"" variant=""outline"" onPress={() => setSelectedId(null)} /> || 108: const [loading, setLoading] = useState(true);"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/InsuranceRequestsScreen.tsx	pharmacy/orders	ui/screen	27: export function InsuranceRequestsScreen({ onBack }: { onBack: () => void }) { || 43: const [submitting, setSubmitting] = useState(false); || 70: const submitDecision = async () => { || 88: setSubmitting(true); || 96: show(e?.message || (AR ? 'تعذر إرسال القرار' : 'Failed to submit decision'), 'error'); || 98: setSubmitting(false); || 129: actionLabel={AR ? 'إعادة المحاولة' : 'Retry'} || 177: onPress={() => openDecision(req)} || 207: onPress={() => setMode(opt.k as DecisionMode)} || 266: label={submitting ? (AR ? 'جارٍ الإرسال…' : 'Submitting…') : (AR ? 'تأكيد القرار' : 'Confirm Decision')} || 267: onPress={submitDecision} || 268: disabled={!mode || submitting} || 6: * Backend: GET  /insurance/requests/provider/queue || 7: *          POST /insurance/requests/:id/decide || 15: import client from '../../api/client'; || 49: const res = await client.get('/insurance/requests/provider/queue'); || 90: const res = await client.post(`/insurance/requests/${target.id}/decide`, body); || 11: import { View, Text, TouchableOpacity, Modal, TextInput, RefreshControl, ActivityIndicator } from 'react-native'; || 35: const [refreshing, setRefreshing] = useState(false); || 45: const load = useCallback(async (isRefresh = false) => { || 46: if (isRefresh) setRefreshing(true); else setLoading(true); || 57: setRefreshing(false); || 110: <NScroll refreshControl={<RefreshControl refreshing={refreshing} onRefresh={() => load(true)} tintColor={theme.primary} />}> || 10: import React, { useCallback, useEffect, useState } from 'react';	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/BlueprintScreens.tsx	pharmacy/orders	ui/screen	"5: * ║ NABDAH PLUS — BLUEPRINT SCREENS (12 MODULES) ║ || 8: * ║ 01. PromotionsDashboard & CreateCampaignScreen ║ || 10: * ║ 03. SubscriptionsAdsScreen & AffiliatePortal ║ || 16: * ║ 09. SosDispatchScreen & GpsRouterScreen ║ || 19: * ║ 12. LabSampleScannerScreen & LabResultEntryScreen ║ || 75: <TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity> || 77: <TouchableOpacity onPress={() => onNavigate('create_promo')}><I name=""plus"" size={20} color={theme.primary} /></TouchableOpacity> || 108: <NBtn label={AR ? ' إنشاء عرض جديد' : ' Create New Promotion'} onPress={() => onNavigate('create_promo')} style={{ marginTop: SP.xl }} /> || 114: // 1.2 CREATE PROMOTION SCREEN || 115: export function CreateCampaignScreen({ onBack }: { onBack: () => void }) { || 162: <NBtn label={AR ? ' إرسال للموافقة' : ' Submit for Approval'} onPress={handleCreate} loading={loading} style={{ marginTop: SP.lg }} /> || 193: sub={AR ? 'تمكين حجز المواعيد عبر رابط موقعك العام مباشرة' : 'Allow patients to book directly via link'} || 29: import client from '../../api/client'; || 702: client.get('/provider/ops/wallet/ledger') || 837: await client.post('/home-care/notes', { patient_id: patientId, note }); || 1330: const res = await client.get('/labs/samples'); || 1351: await client.patch(`/labs/samples/${sam.id}/stage`, { stage: 'analyzing' }); || 258: show(AR ? 'تم إرسال طلب الحملة الإعلانية — ستُفعّل بعد مراجعة الإدارة' : 'Ad campaign submitted — goes live after admin review', 'success'); || 830: const patientId = selectedPatient?.patient_id || selectedPatient?.patientId || selectedPatient?.patient?.id; || 831: if (!patientId) { || 837: await client.post('/home-care/notes', { patient_id: patientId, note }); || 883: const pid = p.patient_id || p.patientId || p.patient?.id || i; || 885: const sel = selectedPatient && (selectedPatient.patient_id || selectedPatient.patientId || selectedPatient.patient?.id) === (p.patient_id || p.patientId || p.patient?.id); || 937: const [patientId, setPatientId] = useState('patient_1');"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/VideoCallRoom.tsx	consultation/booking	ui/screen	10: * honest error with retry — never a fake video feed. || 19: let registerGlobals: any = () => {}; || 25: registerGlobals = lk.registerGlobals; || 36: let globalsRegistered = false; || 38: if (!globalsRegistered) { || 39: try { registerGlobals(); } catch { /* already registered */ } || 40: globalsRegistered = true; || 183: {AR ? 'تعذر الاتصال بالغرفة — تحقق من الشبكة ثم أعد المحاولة' : 'Could not join the room — check your network and retry'} || 187: <NBtn label={AR ? 'إعادة المحاولة' : 'Retry'} onPress={connect} /> || 189: <TouchableOpacity onPress={onEnd} style={{ marginTop: SP.md }}> || 224: <TouchableOpacity style={st.ctrl} onPress={() => setMicOn(v => !v)} accessibilityLabel={AR ? 'كتم الصوت' : 'Mute'}> || 228: <TouchableOpacity style={st.ctrl} onPress={() => setCamOn(v => !v)} accessibilityLabel={AR ? 'الكاميرا' : 'Camera'}> || 30: import client from '../../api/client'; || 109: room.on(RoomEvent.TrackSubscribed, (track: Track) => { || 112: room.on(RoomEvent.TrackUnsubscribed, (track: Track) => { || 5: *   1. POST /calls/initiate { appointmentId, call_type: 'video' } → { session_id | id } || 6: *   2. POST /calls/:sessionId/join → { token, room_name } || 8: *   4. POST /calls/:sessionId/end on hang-up || 18: let AudioSession: any = { startAudioSession: async () => {}, stopAudioSession: () => {} }; || 24: AudioSession = lk.AudioSession; || 45: /** Appointment id used to initiate/join the call session. */ || 51: /** Called after the room disconnects and the backend session is ended. */ || 69: const sessionRef = useRef<string | null>(null); || 86: const session = initRes.data || {};	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/ProviderHome.tsx	pharmacy/orders	ui/screen	35: navigation.navigate('LiveKitRoomProvider', { roomId: item.roomId }); || 37: navigation.navigate('PharmacyChatResponder', { threadId: item.threadId, patientName: item.name }); || 66: onPress={() => handleAction(item)} || 18: const res = await apiFetch('/pharmacy/orders/pending'); || 21: const res = await apiFetch('/calls/provider/waiting-room'); || 2: import React, { useState, useEffect } from 'react'; || 10: const [items, setItems] = useState<any[]>([]); || 11: const [loading, setLoading] = useState(false); || 15: setLoading(true); || 18: const res = await apiFetch('/pharmacy/orders/pending'); || 28: setLoading(false); || 48: {loading ? ( || 56: <View style={[styles.card, { backgroundColor: theme.surface }]}> || 57: <View style={styles.cardHeader}> || 58: <Text style={[styles.cardName, { color: theme.text }]}>{item.name}</Text> || 83: card: { padding: 20, borderRadius: 12, marginBottom: 15, elevation: 2 }, || 84: cardHeader: { flexDirection: 'row', justifyContent: 'space-between', marginBottom: 10 }, || 85: cardName: { fontSize: 18, fontWeight: 'bold' }, || 11: const [loading, setLoading] = useState(false); || 15: setLoading(true); || 18: const res = await apiFetch('/pharmacy/orders/pending'); || 24: } catch (err) { || 28: setLoading(false); || 48: {loading ? (	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/RealScreensExtended.tsx	pharmacy/orders	ui/screen	9: // 1. PHARMACY QR MENU SCREEN || 10: export function PharmacyQRMenuScreen({ onBack }: { onBack: () => void }) { || 25: <NBtn label={AR ? 'تحميل بطاقة الرمز المطبوعة PDF' : 'Download Printable PDF'} onPress={() => show(AR ? 'جاري التحميل...' : 'Downloading...', 'info')} style={{ width: '100%' }} /> || 31: // 2. CHRONIC DISEASE PROGRAM SCREEN || 32: export function ChronicDiseaseProgramScreen({ onBack }: { onBack: () => void }) { || 90: // 3. DELIVERY TRACKING SCREEN || 91: export function DeliveryTrackingScreen({ order, onBack }: { order?: any; onBack: () => void }) { || 133: ? (AR ? `المندوب: ${courierName} (في الطريق للمريض)` : `Driver: ${courierName} (En route to patient)`) || 146: <NBtn label={AR?'الاتصال بمندوب التوصيل':'Call Driver'} onPress={() => Linking.openURL(`tel:${courierPhone}`)} style={{ marginTop: SP.md }} /> || 156: // 4. MEDICATION REFILLS SCREEN || 157: export function MedicationRefillsScreen({ onBack }: { onBack: () => void }) { || 195: // 5. DRUG PRICE COMPARISON SCREEN || 7: import client from '../../api/client'; || 38: client.get('/pharmacy/orders/refills') || 99: client.get('/provider/pharmacy/allocations', { params: { status: 'out_for_delivery' } }) || 162: client.get('/pharmacy/orders/refills') || 268: const res = await client.get('/pharmacy/inventory/expiry'); || 231: show(AR ? 'تم إرسال الصنف لمراجعة الإدارة واعتماده' : 'Product submitted for admin review and approval', 'success'); || 348: show(AR ? 'تم إرسال البلاغ للإدارة — سيصلك الرد عبر الدعم' : 'Report sent to admin — you will be answered via support', 'success'); || 1: import React, { useState, useEffect, useCallback } from 'react'; || 4: import { NHeader, NCard, NBtn, NInput, NBadge, NScroll, NEmpty, NSecHeader } from '../../components/ui'; || 25: <NBtn label={AR ? 'تحميل بطاقة الرمز المطبوعة PDF' : 'Download Printable PDF'} onPress={() => show(AR ? 'جاري التحميل...' : 'Downloading...', 'info')} style={{ width: '100%' }} /> || 34: const [patients, setPatients] = useState<any[]>([]); || 35: const [loading, setLoading] = useState(true);	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/SharedScreens.tsx	pharmacy/orders	ui/screen	"5: * ║ NABDAH PLUS – PHASE 6 · SHARED ADVANCED SCREENS ║ || 6: * ║ 11 screens shared across ALL 6 provider types ║ || 12: * ║ 05. OnboardingTutorial — intro slides (3-4 pages) ║ || 66: name: t.name || t.booking_kind || '—', || 92: <TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity> || 109: <TouchableOpacity onPress={() => setActiveChat(conv)} || 182: <TouchableOpacity onPress={onBack} style={{ padding: SP.xs }}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity> || 193: <TouchableOpacity onPress={() => show(AR ? 'بدء مكالمة صوتية' : 'Starting voice call', 'info')}> || 196: <TouchableOpacity onPress={() => show(AR ? 'بدء مكالمة فيديو' : 'Starting video call', 'info')}> || 233: <TouchableOpacity onPress={() => setShowAttach(true)} style={{ padding: SP.sm }}> || 243: <TouchableOpacity onPress={() => show(AR ? 'تسجيل صوتي' : 'Voice recording', 'info')} style={{ padding: SP.sm }}> || 246: <TouchableOpacity onPress={sendMsg} disabled={!msg.trim()} || 28: import client from '../../api/client'; || 42: import { useInsuranceCatalog } from '../../api/catalogs'; || 293: client.get('/provider/notifications') || 2004: const res = await fetch(`${API_BASE}/drugs/categories`, { headers }); || 2024: const res = await fetch(`${API_BASE}/drugs?${q.toString()}`, { headers }); || 2044: const res = await fetch(`${API_BASE}/drugs/${selectedDrug.id}`, { headers }); || 2936: client.get('/provider/wallet'), || 2937: client.get('/provider/wallet/transactions').catch(() => ({ data: [] })), || 453: { id: 'd1', name: 'iPhone 15 Pro', os: 'iOS 18.2', lastLogin: AR ? 'الآن — نشط' : 'Now — Active', current: true }, || 454: { id: 'd2', name: 'MacBook Pro', os: 'macOS 15.1', lastLogin: AR ? 'أمس 14:30' : 'Yesterday 14:30', current: false }, || 455: { id: 'd3', name: 'Samsung Galaxy S24', os: 'Android 15', lastLogin: AR ? '3 أيام' : '3 days ago', current: false }, || 465: sub={AR ? 'طبقة حماية إضافية — رمز يُرسل لجوالك عند كل تسجيل دخول' : 'Extra security layer — code sent to phone on each login'}"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/PharmacyChatResponder.tsx	pharmacy/orders	ui/screen	8: export const PharmacyChatResponder = ({ route, navigation }: any) => { || 9: const { threadId, patientName } = route.params; || 55: <TouchableOpacity onPress={() => navigation.goBack()}><Text style={{color: theme.primary, fontSize: 18}}>رجوع</Text></TouchableOpacity> || 72: <TouchableOpacity onPress={sendInvoice} style={[styles.iconBtn, { backgroundColor: theme.orange }]}> || 81: onSubmitEditing={send} || 83: <TouchableOpacity onPress={send} style={[styles.sendBtn, { backgroundColor: theme.primary }]}> || 6: import { io, Socket } from 'socket.io-client'; || 13: const [socket, setSocket] = useState<Socket | null>(null); || 16: // Connect Socket.IO || 17: const newSocket = io(process.env.EXPO_PUBLIC_BACKEND_URL || API_BASE.replace('/api/v1', ''), { || 18: transports: ['websocket'], || 20: setSocket(newSocket); || 23: apiFetch(`/pharmacy/chat/threads/${threadId}/messages`).then(res => { || 27: newSocket.on('pharmacy:message', (incomingMsg: any) => { || 32: newSocket.disconnect(); || 40: if (socket) { || 41: socket.emit('pharmacy:message:send', newMsg); || 49: if (socket) socket.emit('pharmacy:message:send', invoiceMsg); || 2: import React, { useState, useEffect } from 'react'; || 11: const [messages, setMessages] = useState<any[]>([]); || 12: const [msg, setMsg] = useState(''); || 13: const [socket, setSocket] = useState<Socket | null>(null); || 46: const sendInvoice = () => { || 47: const invoiceMsg = { id: Date.now(), sender: 'pharm', type: 'invoice', text: 'تم إنشاء الفاتورة', time: 'الآن' };	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/shared/FleetScreen.tsx	pharmacy/orders	ui/screen	"2: * FleetScreen — ambulance fleet management for BOTH dual-model owners: || 22: export function FleetScreen({ onBack }: { onBack: () => void }) { || 60: { text: AR ? 'إلغاء' : 'Cancel', style: 'cancel' }, || 63: onPress: async () => { || 91: <NBtn label={AR ? ' إضافة مركبة' : ' Add Vehicle'} icon=""plus"" onPress={() => setShowForm(true)} style={{ marginBottom: SP.lg }} /> || 95: onCancel={() => setShowForm(false)} || 103: <NEmpty title={AR ? 'تعذر تحميل الأسطول' : 'Could not load fleet'} subtitle={AR ? 'تحقق من الاتصال وحاول مجدداً' : 'Check connection and retry'} /> || 104: <NBtn label={AR ? 'إعادة المحاولة' : 'Retry'} variant=""outline"" full={false} onPress={load} /> || 136: <NBtn label={AR ? 'حذف' : 'Remove'} variant=""outline"" size=""sm"" full={false} onPress={() => remove(v)} /> || 146: function VehicleForm({ onCancel, onSaved }: { onCancel: () => void; onSaved: (v: any) => void }) { || 175: show(msg === 'plate_number_already_registered' || 176: ? (AR ? 'رقم اللوحة مسجّل مسبقاً' : 'Plate number already registered') || 9: import client from '../../api/client'; || 2: * FleetScreen — ambulance fleet management for BOTH dual-model owners: || 4: * Every vehicle is created as `pending` and can only serve after admin approval; || 16: pending: { ar: 'بانتظار اعتماد الإدارة', en: 'Pending admin review', variant: 'warning' }, || 79: <NHeader title={AR ? ' أسطول الإسعاف' : ' Ambulance Fleet'} sub={AR ? 'المركبات تخدم بعد اعتماد الإدارة' : 'Vehicles serve after admin approval'} onBack={onBack} /> || 85: {AR ? 'كل مركبة جديدة أو معدّلة تُراجع من إدارة نبض قبل دخولها الخدمة واستلام مهام الطوارئ.' : 'Every new or edited vehicle is reviewed by Nabd admin before it can take emergency missions.'} || 127: {v.status === 'rejected' && !!v.admin_notes && ( || 129: {(AR ? 'سبب الرفض: ' : 'Rejection reason: ') + v.admin_notes} || 171: show(AR ? 'أُضيفت المركبة — بانتظار اعتماد الإدارة' : 'Vehicle added — pending admin approval', 'success'); || 4: * Every vehicle is created as `pending` and can only serve after admin approval; || 5: * editing an approved vehicle sends it back to review. || 7: import React, { useCallback, useEffect, useState } from 'react';"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/nursing/NursingDashboard.tsx	pharmacy/orders	ui/screen	"2: * NABDAH PLUS – PHASE 5 · NURSING DASHBOARD (10 screens) || 26: import { InsuranceRequestsScreen } from '../shared/InsuranceRequestsScreen'; || 32: NDivider, NPriceInput, NCheckbox, NProfileImageUploader || 37: PromotionsDashboard, CreateCampaignScreen, ProfileWebConfig, || 38: SubscriptionsAdsScreen, AffiliatePortal, ReputationHub, || 40: SosDispatchScreen, GpsRouterScreen, || 42: } from '../shared/BlueprintScreens'; || 43: import { MedicalJobsScreen, MedicalDrugIndexScreen, InsuranceConfigScreen, CertificatesConfigScreen, MediaConfigScreen, ProviderWalletScreen, ProviderHomeStats, GlobalSystemSettings } from '../shared/SharedScreens'; || 44: import { NotificationsCenterScreen, SecurityManagementScreen } from '../shared/RealScreens'; || 57: export function NursingDashboardNavigator({ onLogout }: { onLogout:()=>void }) { || 115: <Stack.Navigator id={undefined as any} screenOptions={{ headerShown: false }}> || 116: <Stack.Screen name=""MainTabs""> || 25: import client from '../../api/client'; || 26: import { InsuranceRequestsScreen } from '../shared/InsuranceRequestsScreen'; || 55: import { NursingFieldOps } from './NursingFieldOps'; || 143: await client.post(`/nursing/visits/${incomingRequest.id}/respond`, { accept: true }); || 153: await client.post(`/nursing/visits/${incomingRequest.id}/respond`, { accept: false }); || 230: await client.post('/home-care/provider/availability', { available: nextVal }); || 362: client.get('/nursing/jobs/active').then(res => setJobs(res.data || [])); || 424: await client.post(`/home-care/bookings/${order.id}/respond`, { accept: true }); || 435: await client.post(`/home-care/bookings/${order.id}/respond`, { accept: false }); || 510: useEffect(() => { client.get('/provider/nursing/checklist').then(r => setItems(r.data || [])).catch(() => {}); }, []); || 580: if (p) await client.post(`/home-care/bookings/${order.id}/gps`, p); || 602: await client.post(`/home-care/bookings/${order.id}/gps`, p);"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/nursing/NursingFieldOps.tsx	pharmacy/orders	ui/screen	136: onPress={() => { Linking.openURL(`https://www.google.com/maps/search/?api=1&query=${encodeURIComponent(order?.address || 'Riyadh')}`); }} || 143: <NBtn label={AR ? 'بدء التحرك' : 'Start Transit'} loading={loading} onPress={handleStartTransit} disabled={!checklistComplete} /> || 150: onPress={handleArrive} || 158: <NBtn label={AR ? 'بدء تقديم الرعاية' : 'Start Care'} loading={loading} onPress={() => updateState('start-care')} /> || 167: onPress={() => updateState('no-show')} || 230: <TouchableOpacity onPress={() => setSignature(true)} style={{ padding: SP.md }}> || 239: onPress={() => updateState('complete', { vitals, clinical_notes: clinicalNotes, recommendations, signature_base64: 'signed' })} || 254: : 'Use this ONLY if patient is found in a critical condition requiring hospital transfer. Visit will be aborted and patient fully refunded.'} || 266: onPress={() => updateState('emergency-abort', { reason: emergencyReason })} || 290: onPress={() => setActiveTab(t.key as any)} || 3: import client from '../../api/client'; || 67: const res = await client.post(`/nursing/visits/${order.id}/${endpoint}`, payload); || 9: export function NursingFieldOps({ order, onBack, onRefresh }: { order: any, onBack: () => void, onRefresh: () => void }) { || 70: onRefresh(); || 1: import React, { useState, useEffect } from 'react'; || 15: const [loading, setLoading] = useState(false); || 16: const [activeTab, setActiveTab] = useState<'map' | 'vitals' | 'notes' | 'emergency'>('map'); || 18: // Visit states || 19: const [currentState, setCurrentState] = useState(order?.state || 'CONFIRMED'); || 20: const [distance, setDistance] = useState(order?.distance || 1.2); // distance in km || 23: const [checklist, setChecklist] = useState({ meds: false, supplies: false, reachable: false, location: false }); || 26: // No-Show Timer || 27: const [noShowMinutesLeft, setNoShowMinutesLeft] = useState(10); || 30: const [vitals, setVitals] = useState({ bp: '', hr: '', rr: '', temp: '', spo2: '', blood_sugar: '', pain_scale: '' });	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
src/screens/nursing/NursingRegistration.tsx	diagnostics/homecare	ui/screen	"20: import { RegistrationSuccess } from '../shared/SharedScreens'; || 24: import { SuccessScreen } from '../../components/SuccessScreen'; || 76: // Submit || 99: const [submitted, setSub] = useState(false); || 104: if (submitted) return <RegistrationSuccess onDone={onDone} email={data.managerEmail} providerType=""nursing"" />; || 106: const screens: Record<number, React.ReactElement> = { || 113: 7: <PStep7SubmitAdminWarning data={data} update={update} onNext={next} onBack={back} step={step} total={TOTAL} />, || 116: return screens[step] ?? null; || 158: await ProviderApi.login(data.managerPhone, data.password); || 162: await ProviderApi.login(data.managerPhone, data.password); || 164: } catch (loginErr: any) { || 181: <TouchableOpacity key={pm.id} onPress={() => update({ mode: pm.id })} || 9: import { ProviderApi, sanitizeWizardData } from '../../api/provider'; || 10: import { useInsuranceCatalog, useServicesCatalog } from '../../api/catalogs'; || 23: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 22: import { OtpModal } from '../../components/OtpModal'; || 23: import { sendEmailOtp, verifyEmailOtp } from '../../api/otp'; || 77: signatureData: string; signerName: string; signerRole: string; || 90: signatureData: '', signerName: '', signerRole: '', termsAgreed: false, || 113: 7: <PStep7SubmitAdminWarning data={data} update={update} onNext={next} onBack={back} step={step} total={TOTAL} />, || 158: await ProviderApi.login(data.managerPhone, data.password); || 162: await ProviderApi.login(data.managerPhone, data.password); || 164: } catch (loginErr: any) { || 266: const { status } = await ImagePicker.requestCameraPermissionsAsync();"	UNVERIFIED_BASELINE_ONLY	Require screen CTA→API/socket→handler/DB/state→payment/insurance→notification/result mapping; owner/stranger/unauth and negative/loading/empty/retry/cancel tests
