id	surface	severity	relation	category	source_path	line	actor	journey	finding	accepted_test
0D-PATIENT-MOBILE-00079	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/nursing/live-tracking.tsx	85	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/nursing/visits/${bookingId}/tracking`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00080	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/nursing/service-info.tsx	27	patient/anonymous	diagnostics/homecare	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch(`/home-care/services/${serviceId}`)	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00081	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/nursing/service-details.tsx	35	provider/staff	diagnostics/homecare	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/home-care/providers?type=${serviceId}&sort=${sortType}&gender=${gender || ""any""}&availability=${availability || ""any""}&nationality=${nationality || ""any""}&search=${search || """"}`);"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00082	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/nursing/nurse-profile.tsx	88	provider/staff	diagnostics/homecare	client calls an endpoint or method that requires live contract reconciliation. Static signal: const nurseData = await apiFetch(`/home-care/providers/${nurseId}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00083	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/payments/processing.tsx	280	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: // WebView phase - show Moyasar checkout	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00084	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/map/index.tsx	173	provider/staff	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/providers/map?${query.toString()}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00085	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/calendar.tsx	61	patient/anonymous	family/health	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const [calendar, groupMembers] = await Promise.all([apiFetch(""/family/calendar""), apiFetch(""/family/members"")]);"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00086	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/hub.tsx	77	patient/anonymous	family/health	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const mems = await apiFetch(""/family/members"");"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00087	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/chat.tsx	46	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/family/chat/messages');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00088	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/join.tsx	44	patient/anonymous	family/health	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(""/family/join"", {"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00089	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/permissions.tsx	119	patient/anonymous	family/health	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const group = await apiFetch(""/family/my-group"");"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00090	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/permission-request.tsx	24	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/family/permissions/pending')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00091	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/invite.tsx	31	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/family/invite', { method: 'POST' });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00092	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/family/member-health.tsx	49	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/family/member-records/${memberId}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00093	patient-mobile	P1	UNIQUE_DEFECT	data truthfulness	app/family/member-health.tsx	105	patient/anonymous	family/health	mock/dummy/placeholder/fallback data is present in a product-facing path. Static signal: // Honest failure: no permission or network — show empty state, not dummy data	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00094	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	app/(onboarding)/index.tsx	80	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(STORAGE_KEYS.ONBOARDING_DONE, 'true');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00095	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	app/(onboarding)/permissions.tsx	69	patient/anonymous	cross-surface	"client-side token persistence or raw token propagation requires secure session boundary. Static signal: await AsyncStorage.setItem(STORAGE_KEYS.ONBOARDING_DONE, ""true"");"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00096	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(tabs)/index.tsx	41	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/users/me/profile'), apiFetch('/health/reminders'), apiFetch('/nutrition/daily-summary'),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00097	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(tabs)/diagnostics.tsx	59	patient/anonymous	diagnostics/homecare	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/labs/packages').catch(() => ({ data: [] })),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00098	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/(tabs)/diagnostics.tsx	374	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: onPress={() => (router.push as any)({ pathname: '/diagnostics/checkout', params: { serviceType, labName: rad.name, total: String(rad.price || ''), isRadiology: 'true', radiologyType: rad.name, serviceId: rad.id } })}	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00099	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(tabs)/pharmacy.tsx	69	patient/anonymous	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch('/medicines/categories');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00100	patient-mobile	P0	UNIQUE_DEFECT	security/privacy	app/(tabs)/pharmacy.tsx	134	patient/anonymous	pharmacy/orders	client-side token persistence or raw token propagation requires secure session boundary. Static signal: AsyncStorage.setItem(ck, JSON.stringify({ data: rows, ts: Date.now() })).catch(() => {});	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00101	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(tabs)/health.tsx	103	patient/anonymous	family/health	"client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch(""/health/vitals/summary"").catch(() => null),"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00102	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(tabs)/nursing.tsx	45	patient/anonymous	diagnostics/homecare	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/home-care/services')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00103	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/(tabs)/consultations/index.tsx	66	provider/staff	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch('/providers?type=doctor');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00104	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/delivery/address-select.tsx	36	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch('/users/me/addresses');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00105	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/specialty-select.tsx	28	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/care/specialties')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00106	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/share-report.tsx	53	patient/anonymous	consultation/booking	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(""/medical-reports/mine?limit=100"");"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00107	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/consultations/appointments.tsx	267	patient/anonymous	consultation/booking	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: pathname: ""/consultations/cancel-reschedule"","	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00108	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/video-call.tsx	59	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const initRes = await apiFetch(`/calls/initiate`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00109	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/virtual-waiting-room.tsx	47	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch(`/care/appointments/${appointmentId}`)	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00110	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/prescription-from-doctor.tsx	39	provider/staff	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: // In production: apiFetch('/prescriptions/active')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00111	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/doctor-search.tsx	44	provider/staff	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/care/doctors?${qs.toString()}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00112	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/incoming-call.tsx	64	patient/anonymous	consultation/booking	"client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch(`/calls/${sessionId}/reject`, { method: ""POST"" });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00113	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/consultations/clinic-confirm.tsx	94	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: router.push({ pathname: '/consultations/cancel-reschedule', params: { appointmentId } });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00114	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/consultations/appointment-detail.tsx	201	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: onPress={() => router.push({ pathname: '/consultations/cancel-reschedule', params: { appointmentId: appointment?.id } })}	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00115	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/consultations/follow-up.tsx	21	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: RESCHEDULED: 'أُعيد جدولتها',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00116	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/follow-up.tsx	41	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch(`/care/appointments/${encodeURIComponent(appointmentId)}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00117	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/home-visit-tracking.tsx	23	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch(`/care/appointments/${appointmentId}`)	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00118	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/waiting-room.tsx	31	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch(`/care/appointments/${appointmentId}`)	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00119	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/booking-confirm.tsx	46	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: const list = await apiFetch('/insurance/companies');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00120	patient-mobile	P0	UNIQUE_DEFECT	financial truth	app/consultations/booking-confirm.tsx	148	patient/anonymous	consultation/booking	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const subtotal = basePrice + homeVisitFee;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00121	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/consultations/booking-confirm.tsx	220	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: paymentUrl: txn.checkout_url || '',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00122	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/clinic-location.tsx	24	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch(`/care/appointments/${appointmentId}`)	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00123	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/consultations/booking-pending.tsx	100	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: AR ? 'سيُلغى الحجز ويُسترد المبلغ حسب سياسة الإلغاء (100% قبل 24 ساعة). هل أنت متأكد؟' : 'The booking will be cancelled and refunded per policy (100% before 24h). Are you sure?',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00124	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/booking-pending.tsx	108	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch(`/care/appointments/${appointmentId}/cancel`, { method: 'PATCH', body: JSON.stringify({ reason: 'patient_cancelled_while_waiting' }) });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00125	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/consultations/cancel-reschedule.tsx	24	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: export default function CancelRescheduleScreen() {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00126	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/cancel-reschedule.tsx	105	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch(`/care/appointments/${appointmentId}/cancel`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00127	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/post-call-rating.tsx	41	patient/anonymous	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch('/patient-ux/review', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00128	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/consultations/chat-with-doctor.tsx	41	provider/staff	consultation/booking	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch(`/care/doctors/${doctorId}`)	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
