file	line	reason
audit-artifacts/phase0b-backend/semantic-evidence-moyasar-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-moyasar-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-moyasar-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-moyasar-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-nabd-extensions-service-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-nabd-extensions-wallet-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-nabd-extensions-wallet-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-nabd-extensions-wallet-transaction-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-nabd-extensions-wallet-transaction-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-order-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-order-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-dispatch-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-dispatch-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-idempotency-contract-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-idempotency-contract-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-medicine-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-medicine-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-ownership-contract-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-ownership-contract-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-pharmacy-inventory-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-pharmacy-inventory-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-providerprofile-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-providerprofile-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-refill-delivery-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-refill-delivery-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-service-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-service-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-orders-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-passkey-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-passkey-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-passkey-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-passkey-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-patient-pharmacy-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-patient-pharmacy-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-patient-profile-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-patient-profile-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-patient-web-auth-contract-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-patient-web-auth-contract-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-payments-idor-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-payments-idor-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-payments-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-payments-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-paymob-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-paymob-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-paymob-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-paymob-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-paymob-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-paymob-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-permissions.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-permissions.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-allocation-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-allocation-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-allocation-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-allocation-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-bid-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-bid-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-broadcast-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-broadcast-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-broadcast-service-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-broadcast-service-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-broadcast-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-broadcast-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-chat-message-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-chat-message-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-chat-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-chat-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-chat-thread-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-chat-thread-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-controllers-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-controllers-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-controllers.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-controllers.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-inventory-ext-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-inventory-ext-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-inventory-item-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-inventory-item-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-inventory-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-inventory-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-low-stock-alert-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-low-stock-alert-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-medicine-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-medicine-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-notification-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-notification-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-medicine-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-medicine-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-module.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-module.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-order-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-order-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-pharmacyinventory-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-pharmacyinventory-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-ops-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-order-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-order-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-order-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-order-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-orders-provider-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-orders-provider-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-provider-account-profile-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-provider-account-profile-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-provider-account-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-provider-account-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-provider-availability-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-provider-availability-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-quotation-feedback-dto.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-quotation-feedback-dto.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-quotation-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-quotation-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-score-snapshot-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-score-snapshot-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-seed-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-seed-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-shortage-service-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-shortage-service-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-shortage-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-shortage-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-systemconfig-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-pharmacy-systemconfig-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-controller.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-controller.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-request-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-request-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-request-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-request-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-schemas.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-schemas.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-service-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-service-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-status-enum.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-procurement-status-enum.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-audit-log-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-audit-log-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-audit-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-audit-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-metadata-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-metadata-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-metadata-schema.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-profile-image-metadata-schema.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-account-profile-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-account-profile-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-account-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-account-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-admin-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-admin-service.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-assignment-attempt-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-assignment-attempt-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-assignment-spec.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-assignment-spec.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-auditlog-repository.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-auditlog-repository.md	4	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
audit-artifacts/phase0b-backend/semantic-evidence-provider-auth-service.md	3	Trailing whitespace is inside a quoted baseline/source excerpt retained in audit evidence; audit artifact only, not product source.
